-0.150401125,-0.13313002,-0.182870986,-0.128252666,-0.126981138,-0.153440283,0.146500911,0.139812176,0.176654378,0.148453613,0.161366454,0.135563838
-0.150798699,-0.173119995,-0.173651058,-0.129588019,-0.157977023,-0.154345954,0.163212953,0.148695288,0.14995098,0.115497411,0.157707761,0.130644054
-0.176949951,-0.148888461,-0.146125199,-0.149226389,-0.153796929,-0.149307268,0.171829025,0.16850791,0.139711732,0.11628597,0.155601555,0.139680529
-0.152984797,-0.171552769,-0.177163458,-0.123439722,-0.16042671,-0.119941126,0.1571801,0.171340207,0.159593304,0.145225751,0.133297873,0.153793455
-0.165121628,-0.154205766,-0.17945924,-0.122428757,-0.142118768,-0.158130985,0.160983903,0.172263014,0.148391745,0.121748121,0.156061957,0.146527208
-0.167921545,-0.156897276,-0.165526603,-0.146207968,-0.148970208,-0.151506364,0.195324697,0.173354931,0.141708928,0.127159727,0.153272412,0.143150853
-0.172680636,-0.134635521,-0.181181747,-0.119862863,-0.152699904,-0.140386386,0.180704151,0.143805999,0.144642073,0.135532949,0.158374475,0.153519413
-0.163828262,-0.155025726,-0.153335865,-0.115042415,-0.143843075,-0.123638509,0.151888305,0.170354275,0.142719555,0.136951329,0.148484494,0.122473065
-0.185515679,-0.146811019,-0.154517203,-0.117884888,-0.153959498,-0.147961709,0.165184453,0.159359419,0.15314124,0.132515457,0.135975345,0.127683337
-0.159752272,-0.165324592,-0.178796987,-0.121988987,-0.135608952,-0.13650352,0.157856995,0.164975661,0.164495018,0.13654285,0.124757194,0.144209669
-0.190698758,-0.170041054,-0.179799047,-0.131635193,-0.139020573,-0.157700398,0.185999417,0.173975498,0.152003491,0.120641298,0.152236974,0.149223112
-0.181643179,-0.131091312,-0.145079916,-0.117232709,-0.161013521,-0.118970783,0.169677554,0.144167588,0.171717903,0.11681874,0.144118903,0.130140054
-0.149130868,-0.135045055,-0.182124908,-0.139449926,-0.123373566,-0.159171512,0.152856483,0.141296328,0.162603568,0.119650461,0.157034929,0.158072072
-0.179480949,-0.167521803,-0.142059796,-0.148687716,-0.145537187,-0.152501876,0.163548527,0.150200031,0.165177773,0.129361836,0.159401728,0.151874741
-0.187945634,-0.156138212,-0.160934245,-0.113513383,-0.163245904,-0.155937229,0.149819376,0.138903791,0.180392249,0.115244811,0.143439864,0.150039965
-0.180338105,-0.158916715,-0.174131102,-0.130738739,-0.161246594,-0.135173952,0.185103502,0.171898127,0.183330998,0.136152563,0.131992792,0.145515008
-0.15480252,-0.136082539,-0.181526964,-0.134588905,-0.147842633,-0.124231129,0.154217221,0.136882836,0.174008812,0.133193554,0.128559417,0.137513264
-0.165772265,-0.166402408,-0.165637294,-0.130157793,-0.132424895,-0.156861417,0.181571524,0.154993319,0.163068146,0.147059527,0.158913471,0.159387431
-0.183785459,-0.144457848,-0.16923996,-0.13206896,-0.151694548,-0.141987036,0.167889987,0.166480996,0.157718984,0.129682886,0.130565531,0.147152969
-0.159076578,-0.158127392,-0.170045837,-0.1388303,-0.14789862,-0.120158395,0.19358106,0.166454873,0.138911735,0.122659287,0.123598888,0.148503857
-0.189552117,-0.163216543,-0.170198805,-0.144156276,-0.126163677,-0.122465624,0.180088874,0.13275806,0.137401558,0.141047477,0.126567609,0.155786384
-0.163190457,-0.146119138,-0.15842861,-0.147225351,-0.12526458,-0.152125441,0.1875526,0.135668054,0.16045436,0.1531155,0.133239394,0.124771348
-0.156141339,-0.130316641,-0.137002352,-0.124724121,-0.128870299,-0.125206944,0.147405621,0.133730451,0.169506367,0.131539402,0.145484014,0.126364382
-0.147169653,-0.139478328,-0.144535802,-0.152499821,-0.155380488,-0.128771049,0.183690898,0.168941723,0.168304032,0.143959792,0.122596312,0.128950077
-0.157306649,-0.140239023,-0.167436823,-0.153143697,-0.161960981,-0.127329533,0.166858894,0.130375653,0.181526928,0.139128408,0.164389715,0.121675702
-0.160563324,-0.145676025,-0.139853387,-0.120913021,-0.149890623,-0.147406573,0.179333336,0.131716012,0.174699304,0.130361114,0.141602348,0.150550908
-0.148916176,-0.132050304,-0.158171815,-0.138534827,-0.127754033,-0.121833901,0.172312587,0.163801732,0.171339335,0.114166973,0.146860895,0.132829707
-0.15597699,-0.149843485,-0.184101361,-0.123082333,-0.155828479,-0.140643062,0.192268704,0.147628707,0.155975549,0.148670512,0.140658181,0.126862608
-0.186966761,-0.141660534,-0.161534353,-0.141070904,-0.130515534,-0.127852756,0.176863464,0.132424642,0.148796227,0.117944407,0.147593833,0.124110857
-0.174788817,-0.160784517,-0.150230413,-0.151992963,-0.14091472,-0.146344816,0.19252582,0.161858882,0.146457244,0.128241272,0.151069539,0.140995824
-0.194428049,-0.148509445,-0.16705707,-0.142869741,-0.122116407,-0.142807701,0.189207139,0.13623397,0.142593644,0.147804582,0.137719598,0.123563354
-0.187499004,-0.173639271,-0.139299802,-0.127761819,-0.159211544,-0.133868273,0.194378406,0.159663574,0.177686324,0.13497576,0.139657747,0.12546549
-0.167099418,-0.155625503,-0.13749271,-0.137087038,-0.13779549,-0.144289569,0.174379519,0.165361558,0.175394866,0.137881856,0.125657387,0.160281574
-0.194094843,-0.147956266,-0.155464653,-0.12414876,-0.135937606,-0.153777781,0.156738621,0.131216494,0.166431136,0.113790692,0.129096678,0.13638646
-0.16412115,-0.145252107,-0.148020811,-0.132892384,-0.154771986,-0.149888155,0.150970307,0.158189409,0.180550915,0.125327256,0.160462901,0.143359249
-0.174209842,-0.138254403,-0.148729668,-0.126085577,-0.131297542,-0.150654722,0.148997124,0.162261672,0.150577098,0.149344083,0.127478524,0.148152518
-0.182284615,-0.136998479,-0.1544746,-0.150798543,-0.15245611,-0.131544654,0.189367864,0.15350154,0.159850595,0.141735551,0.152782886,0.129164122
-0.161601804,-0.142347502,-0.174822165,-0.126474641,-0.157785495,-0.143531612,0.172981557,0.145534674,0.161349817,0.139406594,0.136760695,0.120784498
-0.152256616,-0.152841407,-0.177619198,-0.136059444,-0.134871945,-0.145541416,0.165854608,0.143196888,0.182407887,0.145548226,0.122892856,0.131461897
-0.175252078,-0.164366469,-0.147602247,-0.137840366,-0.137159932,-0.137046323,0.191507926,0.144707583,0.169206878,0.123870908,0.148949278,0.144690033
-0.178951785,-0.159878453,-0.164843038,-0.133655088,-0.149826616,-0.138413997,0.146600015,0.161051803,0.157029085,0.144626205,0.15983213,0.138385867
-0.181208018,-0.151044571,-0.140967886,-0.11941058,-0.150561081,-0.133207672,0.177764085,0.150729965,0.13934596,0.120868171,0.129464751,0.13706825
-0.17180972,-0.157404908,-0.175815716,-0.135281688,-0.1426885,-0.125952651,0.175303629,0.151260457,0.140657391,0.142835419,0.151665948,0.141721536
-0.188726839,-0.162120263,-0.143693945,-0.129404586,-0.128205342,-0.135511759,0.190586724,0.154160872,0.183451911,0.118579409,0.144661024,0.119429658
-0.176488225,-0.152335622,-0.151195435,-0.142085902,-0.134393445,-0.139962641,0.153317545,0.167585006,0.155217641,0.130724179,0.127244645,0.146415465
-0.184288094,-0.174645815,-0.138914533,-0.145414897,-0.125416267,-0.138060762,0.155218542,0.160569898,0.158910337,0.146285879,0.162951425,0.142379345
-0.146391979,-0.140875645,-0.152837661,-0.151348552,-0.14607309,-0.121153634,0.19607344,0.15556139,0.166130073,0.151994473,0.134745894,0.156213995
-0.17031186,-0.175546997,-0.151593475,-0.134389829,-0.145075966,-0.127082418,0.174046065,0.146791471,0.173763284,0.134111689,0.163279675,0.134096695
-0.192513462,-0.136271849,-0.159980156,-0.148463793,-0.124150753,-0.144601167,0.14888564,0.137846107,0.177331005,0.150061466,0.164685105,0.154919398
