-0.172522198,-0.017357106,-0.130274022,0.012074994,-0.07590194,-0.025018244,0.183995198,0.379146253,0.105935321,0.331265884,0.178833934,0.288206292
-0.164329756,-0.013381273,-0.105118155,0.010753844,-0.087909569,-0.018874018,0.167849209,0.314185626,0.119674824,0.320769618,0.169297575,0.251349685
-0.134916374,-0.013784855,-0.131959233,0.012791845,-0.067359045,-0.025251628,0.151209392,0.307928265,0.113322799,0.328545168,0.184470128,0.305296981
-0.16237362,-0.017099951,-0.102929917,0.013639235,-0.079459857,-0.024193529,0.161786225,0.32733218,0.115116832,0.355211387,0.187250425,0.29332759
-0.170031489,-0.01593796,-0.116605464,0.010412667,-0.089128398,-0.024738528,0.148205011,0.302714191,0.12572021,0.316447807,0.168499901,0.289783944
-0.163149076,-0.016221578,-0.126167293,0.011992762,-0.088036821,-0.021444555,0.183108937,0.374619022,0.127768303,0.373857872,0.155052939,0.28104454
-0.14004743,-0.013890757,-0.13152599,0.01234594,-0.080718576,-0.019708541,0.152555468,0.298309906,0.12127142,0.365732805,0.151019728,0.265590144
-0.149971587,-0.016985687,-0.120013075,0.011939471,-0.072300856,-0.024885145,0.179615017,0.337778233,0.113646576,0.403807028,0.186676866,0.307837437
-0.166267843,-0.014745675,-0.122623398,0.012114784,-0.08282163,-0.022525411,0.166080904,0.362813423,0.109918601,0.35609295,0.153376325,0.284208062
-0.143914103,-0.016141007,-0.1232073,0.012735007,-0.080749144,-0.019062425,0.191495145,0.362756493,0.096811324,0.336807029,0.145192556,0.286817137
-0.171484849,-0.016660487,-0.123318134,0.013223562,-0.068882379,-0.019428454,0.178148343,0.289320747,0.09575884,0.387298692,0.148679935,0.300882453
-0.147635866,-0.014915253,-0.114789997,0.013505091,-0.068391494,-0.02413381,0.185531645,0.295662521,0.111824958,0.420435973,0.156517332,0.240980683
-0.141258639,-0.013302198,-0.099265528,0.011441036,-0.070360131,-0.019863348,0.145817266,0.291439886,0.118133545,0.361190712,0.17090118,0.244057434
-0.133142094,-0.014237386,-0.104723916,0.013988922,-0.084834066,-0.020428772,0.181711554,0.368176106,0.117295605,0.395295545,0.144014823,0.249051391
-0.142312876,-0.014315035,-0.12131693,0.014047985,-0.08842686,-0.020200084,0.165060922,0.284128748,0.126510998,0.382029169,0.193109851,0.235001819
-0.14525914,-0.014870022,-0.101331255,0.011091441,-0.08183673,-0.023385189,0.177400947,0.287049804,0.121752643,0.357955281,0.166341358,0.290770769
-0.134722146,-0.013479163,-0.114603936,0.012707903,-0.069750676,-0.019328235,0.170455849,0.356974481,0.11941099,0.3134882,0.172518614,0.256544423
-0.141109954,-0.015295419,-0.133391278,0.011290434,-0.085078659,-0.022312198,0.190196931,0.321728473,0.108703555,0.408230591,0.165232238,0.245019698
-0.169145917,-0.014460137,-0.117040275,0.012940539,-0.07125839,-0.020283091,0.174957689,0.288594128,0.103700092,0.32386056,0.173379602,0.239705026
-0.158128721,-0.016412236,-0.108849966,0.013942428,-0.0769361,-0.023216748,0.190451276,0.352740412,0.102069992,0.352134461,0.177462539,0.272316285
-0.175896029,-0.015159246,-0.121041778,0.013105548,-0.066672666,-0.022655605,0.187168356,0.296895827,0.099377345,0.405852857,0.161780262,0.23864759
-0.169627429,-0.017724397,-0.100930153,0.011719687,-0.086925732,-0.021237417,0.1922839,0.347956157,0.123834378,0.370626518,0.16405702,0.242321334
-0.151172242,-0.015885624,-0.099620819,0.012575096,-0.075233074,-0.022890695,0.172500509,0.360373822,0.122237399,0.378606294,0.147610691,0.309564365
-0.175594583,-0.01510278,-0.112642452,0.011388258,-0.074218713,-0.024395944,0.155049699,0.2859612,0.115990334,0.312454977,0.151650852,0.26341386
-0.148477849,-0.01482675,-0.107248991,0.012190317,-0.084501839,-0.023778878,0.149343541,0.344743497,0.125830788,0.344132938,0.188496993,0.276880953
-0.157604932,-0.014112452,-0.107762596,0.011565924,-0.071685348,-0.023900489,0.147391619,0.353618215,0.104941229,0.410080132,0.149749995,0.286138569
-0.164910053,-0.013984253,-0.111925106,0.013832863,-0.083237425,-0.020868789,0.187327348,0.334527186,0.111404178,0.389188057,0.179475221,0.249464792
-0.146198636,-0.01453026,-0.126668004,0.011601613,-0.086147143,-0.022770449,0.17111761,0.317164929,0.112449026,0.382793033,0.160653831,0.233280567
-0.13774419,-0.015601435,-0.128694605,0.012480834,-0.073636887,-0.023089293,0.164067457,0.312070173,0.127124962,0.399657187,0.144363175,0.253902665
-0.158547827,-0.016777867,-0.106945719,0.012644199,-0.074886074,-0.021741596,0.18944435,0.315362442,0.117924824,0.340133989,0.174971853,0.279451201
-0.161894894,-0.016319748,-0.119437594,0.012260281,-0.081801784,-0.02195857,0.145020341,0.350981537,0.109437792,0.397125431,0.187756022,0.267275471
-0.163936073,-0.015418021,-0.10213877,0.010953621,-0.082202784,-0.021132617,0.175848604,0.32848707,0.097113947,0.331888847,0.152083231,0.264730655
-0.155433579,-0.016067259,-0.127387886,0.01240949,-0.077904542,-0.01998165,0.173414662,0.329643174,0.098027918,0.392208158,0.178163146,0.273717909
-0.170738233,-0.016548583,-0.104113945,0.011870379,-0.06999708,-0.021498146,0.188533075,0.335964073,0.12785257,0.325604194,0.169934408,0.230663859
-0.159666149,-0.015549807,-0.109549176,0.013033645,-0.073375638,-0.022204253,0.151665486,0.365219401,0.108175348,0.358952212,0.149475254,0.282783663
-0.16672257,-0.017827141,-0.100651005,0.013339017,-0.068474311,-0.021902531,0.153546,0.349931318,0.110748887,0.401682689,0.191420282,0.274988388
-0.132438544,-0.014380018,-0.110739056,0.013883315,-0.079752448,-0.019220314,0.193960669,0.339016235,0.115780515,0.417357773,0.15828703,0.301708332
-0.154078488,-0.01791913,-0.109837577,0.012327679,-0.079208042,-0.020160881,0.172170648,0.319903876,0.121100305,0.368253889,0.19180588,0.258991456
-0.174163932,-0.013910081,-0.115914176,0.013618694,-0.067783371,-0.022940128,0.147281337,0.300409171,0.123586746,0.412049978,0.193456849,0.299207975
