w_u1,w_u2,w_u3,w_u4,w_u5,w_u6,w_l1,w_l2,w_l3,w_l4,w_l5,w_l6
0.17109686274448743,0.18645295415957427,0.22754453922379383,0.1591225757186052,0.2346822460690745,0.23294058032325723,-0.1327141466165754,-0.09063607032211703,-0.1126051364727335,-0.08835176143864946,-0.06479533689831228,-0.08232496082633839
0.1830647900635462,0.1982021753482044,0.23114683590874205,0.1720376871344965,0.23821932968472379,0.22380797482523612,-0.159723210270364,-0.11243297950390056,-0.08783347035484163,-0.09420457964362455,-0.07643558811373595,-0.07887536375022453
0.16769733789818667,0.18329579155444245,0.25243770396259413,0.15326352368897297,0.21436497984320663,0.2211041850515599,-0.16725608067806116,-0.10479283329562498,-0.09950326254750948,-0.07191905856279655,-0.08573614043695002,-0.08065215974280122
0.20719192227022729,0.2268347251823392,0.2565501369812085,0.1810686422466191,0.197257801315293,0.2144360492383934,-0.16048600807509025,-0.10665763805550657,-0.10766268441264869,-0.08283258524237412,-0.08468610977479686,-0.06991320308141052
0.1726199786703373,0.18062896329165518,0.24350483449073515,0.1771334709752335,0.19212676472598225,0.20264439614960505,-0.13776144850372052,-0.0913323823446694,-0.112235436333374,-0.08527194813311778,-0.07764639958934086,-0.06425347532953957
0.20323847328472366,0.20452734150518118,0.22819466239694935,0.19557376157776235,0.23748965029009553,0.23487894003194493,-0.1475236142962295,-0.1116816932537234,-0.10241108837617519,-0.08246451330586049,-0.06954906119510208,-0.08113015841644668
0.18792431648526792,0.21968634339213647,0.22070913966674033,0.17246465007469006,0.19512481959761493,0.21684980570857673,-0.16355386837151234,-0.09695350704955112,-0.1046385631790441,-0.08367537808598915,-0.07966941094399664,-0.07343699241193333
0.2166811081685253,0.2196518715448707,0.19439061026913723,0.1631239998495715,0.18471345720910823,0.21884052146087793,-0.14156500616925224,-0.10612788014148886,-0.10513682509753047,-0.08795918325703209,-0.0776758038278621,-0.062147019802812384
0.20157889837660176,0.1751859575566351,0.19227729474459682,0.18757836502833078,0.1891500887957525,0.2295723106852782,-0.1686857176806142,-0.10954348581876752,-0.10523140342877443,-0.0913335795156585,-0.06626069256071027,-0.0633403397370908
0.2099332721462448,0.17902595069160374,0.2245369766108346,0.2036275723832544,0.1991207969969277,0.18386745911195823,-0.14522601901705118,-0.09806848903553785,-0.09795406546129337,-0.09327806412396804,-0.0657884906269602,-0.0786806685946048
0.1649955493170013,0.1764691127885128,0.23720419336805032,0.17493362276175042,0.21741987851560945,0.1862150101926893,-0.13895288666769595,-0.08746257484490924,-0.08470652714703977,-0.0790218836416286,-0.06768220033923175,-0.06475817572661971
0.20561075183771013,0.2229334893360171,0.23552166688123635,0.19145143923470193,0.18321514915545367,0.19002538254845106,-0.13096882783155875,-0.09361148044557281,-0.08936434825264104,-0.09661982757007202,-0.08160525288055691,-0.06660156333228943
0.18677018322156294,0.17204216180137524,0.25402555328734944,0.18502620444881826,0.24567367100705031,0.17930560608957222,-0.1399899161042981,-0.09412202449395099,-0.10352371081944663,-0.09702777036462891,-0.08506130324099191,-0.06585599818217608
0.20073320247671422,0.17381088383866303,0.2444710977696917,0.17336662308802472,0.21161888807640641,0.221857129046253,-0.14288808774801817,-0.09777109194803502,-0.08646927994975877,-0.07660727198531289,-0.07872199622188865,-0.07624002663052094
0.19287466614090146,0.2161508184133981,0.23976921666477385,0.15183011232965202,0.2194775714222513,0.19574254123269844,-0.13252308880138952,-0.08862613017346738,-0.09779529307617446,-0.08777197904148112,-0.06709594168631691,-0.06301360726043395
0.21521214864639593,0.1948090868681447,0.21826940811037376,0.19771620284448413,0.21020786957662146,0.18694921395433978,-0.13880662908827754,-0.10056810051185595,-0.11382714756782382,-0.07798169058984142,-0.08184053615952354,-0.07274187695810345
0.19796860041130784,0.17474598379597506,0.20822279297845578,0.15685370375990518,0.22057291702976675,0.1828941369138472,-0.16638496387881288,-0.09507607773578354,-0.09987430061834433,-0.08937877036005022,-0.0685462719252858,-0.06612661374155825
0.21549994596266253,0.2135870568613645,0.20494966073349288,0.17054745538314633,0.22576721564034533,0.2077764196286364,-0.15554760045230806,-0.10791122103731703,-0.09288524197231977,-0.09629869589079054,-0.07400788556337716,-0.07569087631481639
0.21178524711136046,0.17977272739209385,0.1995430083446254,0.19656460729347025,0.20581627774749994,0.18208731706221018,-0.17302489385549202,-0.09967275405984864,-0.10328891457550882,-0.09051846547470112,-0.06413508180842425,-0.07386144811964375
0.21757360140167467,0.21069015333920543,0.2486510802331903,0.1795036177174326,0.2087127615077178,0.18489037163536412,-0.16685861621809342,-0.11653874461529745,-0.08612700653135918,-0.080946487857898,-0.08361730910158935,-0.06923789400980813
0.19518824597337567,0.21820914588611567,0.2454444547729002,0.18336842107482368,0.18778979951186212,0.2361965807842726,-0.14870467075689223,-0.10444872670938707,-0.08500970867977639,-0.08685469881723439,-0.07236967785914583,-0.07462788363488404
0.17544225766756313,0.17315172593217842,0.23290076983234342,0.15132969695527512,0.19292967844285877,0.2009838984056861,-0.17272836809041475,-0.09930148544537197,-0.09612149492853216,-0.07865735020422095,-0.0713939239227815,-0.07953527358539285
0.1689856099262335,0.20874486281723126,0.252659737051861,0.16667211932196815,0.23980520899421764,0.21125924612754252,-0.14605425860131696,-0.09748657717259851,-0.091519077851835,-0.0841970777628341,-0.08128567027804144,-0.0775235235920973
0.16677696631054628,0.2141185730211226,0.2107149114986308,0.19861198178722178,0.190511414575984,0.21832277611425416,-0.15503236109286542,-0.09279003798279702,-0.09195735341713819,-0.07988446608121536,-0.06895697966449175,-0.07791999879660433
0.2119651509574768,0.20255880710673518,0.22369207750551123,0.18849343138635405,0.22832774247515503,0.19034080639962567,-0.1622182410000757,-0.0919471190405364,-0.09550935982060413,-0.09554194315970814,-0.0800693806402327,-0.06803609732797908
0.19362346425495938,0.19204582549719248,0.2257900629061887,0.18539616273607812,0.20438323717650833,0.177992296551729,-0.1438122486954741,-0.09553713904218802,-0.10808995796848513,-0.0801309666399429,-0.08286835363862734,-0.07423586128991295
0.1856460555037768,0.18896091155033293,0.25525835166515265,0.19356389051444575,0.1836583217872916,0.19372688866170995,-0.13549580430215072,-0.10258016862714148,-0.10981932240453723,-0.08620364270958256,-0.0708342425340137,-0.07527535031187821
0.2143605867352313,0.1909544061452843,0.23678509437157547,0.1647353291098074,0.22259857357912324,0.21322033646010885,-0.1559598648350389,-0.11031526355366378,-0.09126028553907622,-0.08733198719657209,-0.07203588500447268,-0.07088161049462201
0.16409381064671205,0.21252204421985235,0.219743707195164,0.19233769831110079,0.23886254882320523,0.20393029474795757,-0.15925229823016396,-0.10730311240388707,-0.10192001177687603,-0.0846803061923539,-0.07868838029119621,-0.07158898426174545
0.19897669154466713,0.19890146989534435,0.194998256659249,0.1607420025812119,0.19347974923990902,0.20198860853071682,-0.16126015881750008,-0.10137421463828726,-0.0871583583281585,-0.07565536513349239,-0.07907411823976072,-0.06889622526847436
0.19622262988043526,0.19960150017936418,0.19683344993349197,0.18995614110618803,0.22665852564484743,0.20884585393547705,-0.15289645053844597,-0.10564298187066719,-0.10870425610689614,-0.08571087699137987,-0.07493946843296896,-0.06514386202255805
0.213329457857356,0.2034288535348743,0.2567193395113667,0.15769818891463724,0.21618995346974684,0.1759957567202421,-0.167951287832122,-0.10880771260327265,-0.08884384028660154,-0.08198730148538368,-0.06733296748740575,-0.07008792003703315
0.17161294389938106,0.2211431813326546,0.21720880442432033,0.17384946147255906,0.19016189094933983,0.21576299410335922,-0.15705993311739064,-0.1022407090165539,-0.09348190092934748,-0.09002184574462481,-0.07058293627378609,-0.07238995718080742
0.17374078746680202,0.21188612827647146,0.22237629743484222,0.1945448916184655,0.24352420668513453,0.20981522530724517,-0.16400117214210605,-0.11721429110268651,-0.0858888003428502,-0.09213100855661956,-0.06586815585542997,-0.07140628764585326
0.21947090430002067,0.20527696088691913,0.23247946794146876,0.20213672369613989,0.20137220031646436,0.23020245316455884,-0.1302767619961302,-0.09454929588217628,-0.0944972646927873,-0.095890414036282,-0.07671704249465482,-0.06266176669613462
0.19481500005821506,0.19370427924091974,0.24316124745878634,0.17835449443266077,0.24401476322210322,0.19760961917164194,-0.1515634791355509,-0.1178191234528398,-0.09372800304542775,-0.08514581895801236,-0.07619335669734335,-0.06572818796086126
0.1666521789400061,0.18190008405089134,0.24815385247742536,0.19956602668830345,0.246115120604795,0.228294688947867,-0.17132106997173663,-0.09145943845254759,-0.09891336355133855,-0.09406270776831596,-0.06520351260238383,-0.07478904519555266
